variable,pressure_variable,lag_months,n,pearson_corr
C10,Monthly_Ward_Total,9,111,0.32161592799418337
C10,Monthly_Ward_Total,10,110,0.3347807232625207
C10,Monthly_Ward_Total,11,109,0.30660319807638514
C10,Monthly_Ward_Total,12,108,0.32088777058838763
D01,Monthly_Total_Pressure,0,120,0.3074320989871025
D01,Monthly_Total_Pressure,1,119,0.1717219622473265
D01,Monthly_Total_Pressure,2,118,0.2802738093419176
D01,Monthly_Total_Pressure,3,117,0.30923749414563856
D01,Monthly_Total_Pressure,4,116,0.31925340135646935
D01,Monthly_Total_Pressure,5,115,0.31597838239477777
D01,Monthly_Total_Pressure,6,114,0.3672445774946035
D01,Monthly_Total_Pressure,7,113,0.22305387484716893
D01,Monthly_Total_Pressure,8,112,0.2787324737979499
D01,Monthly_Total_Pressure,9,111,0.206143586920618
D01,Monthly_Total_Pressure,10,110,0.19019779149502242
D01,Monthly_Total_Pressure,11,109,0.14726919619338696
D01,Monthly_Total_Pressure,12,108,0.19184758122055703
D01,Monthly_Trolley_Total,0,120,0.2982710856772995
D01,Monthly_Trolley_Total,1,119,0.16327735619877498
D01,Monthly_Trolley_Total,2,118,0.2691524828267299
D01,Monthly_Trolley_Total,3,117,0.2947942208784027
D01,Monthly_Trolley_Total,4,116,0.30804892579269333
D01,Monthly_Trolley_Total,5,115,0.30457995912145497
D01,Monthly_Trolley_Total,6,114,0.3465155652690356
D01,Monthly_Trolley_Total,7,113,0.2030213244590745
D01,Monthly_Trolley_Total,8,112,0.24776967992446985
D01,Monthly_Trolley_Total,9,111,0.17306972054190486
D01,Monthly_Trolley_Total,10,110,0.15405972220309327
D01,Monthly_Trolley_Total,11,109,0.11580282066848663
D01,Monthly_Trolley_Total,12,108,0.15842817998941613
D01,Monthly_Ward_Total,0,120,0.2608392920798633
D01,Monthly_Ward_Total,1,119,0.15307099938132687
D01,Monthly_Ward_Total,2,118,0.2445662996074533
D01,Monthly_Ward_Total,3,117,0.27427880846266334
D01,Monthly_Ward_Total,4,116,0.27565294423401693
D01,Monthly_Ward_Total,5,115,0.27317780347166826
D01,Monthly_Ward_Total,6,114,0.3321749203573613
D01,Monthly_Ward_Total,7,113,0.21682726247478007
D01,Monthly_Ward_Total,8,112,0.282684494620758
D01,Monthly_Ward_Total,9,111,0.22980200559258707
D01,Monthly_Ward_Total,10,110,0.2235909833016644
D01,Monthly_Ward_Total,11,109,0.18034674776472243
D01,Monthly_Ward_Total,12,108,0.2195392630101291
D02,Monthly_Total_Pressure,0,120,0.1925558664733767
D02,Monthly_Total_Pressure,1,119,-0.021656271016845186
D02,Monthly_Total_Pressure,2,118,0.05742148745709287
D02,Monthly_Total_Pressure,3,117,0.06375849024378914
D02,Monthly_Total_Pressure,4,116,0.08507506875827323
D02,Monthly_Total_Pressure,5,115,0.11983228300750233
D02,Monthly_Total_Pressure,6,114,0.2234786006830927
D02,Monthly_Total_Pressure,7,113,0.17448859663377114
D02,Monthly_Total_Pressure,8,112,0.30986135711357127
D02,Monthly_Total_Pressure,9,111,0.2921783005245674
D02,Monthly_Total_Pressure,10,110,0.3049570590895586
D02,Monthly_Total_Pressure,11,109,0.2042554806378756
D02,Monthly_Total_Pressure,12,108,0.240001506501285
D02,Monthly_Trolley_Total,0,120,0.15559913742208273
D02,Monthly_Trolley_Total,1,119,-0.06490140083657826
D02,Monthly_Trolley_Total,2,118,0.012694066729023996
D02,Monthly_Trolley_Total,3,117,0.018894436800220727
D02,Monthly_Trolley_Total,4,116,0.03963926767898127
D02,Monthly_Trolley_Total,5,115,0.07662254764849633
D02,Monthly_Trolley_Total,6,114,0.17476607977070877
D02,Monthly_Trolley_Total,7,113,0.1291541813052809
D02,Monthly_Trolley_Total,8,112,0.25258455286587767
D02,Monthly_Trolley_Total,9,111,0.2296749962132882
D02,Monthly_Trolley_Total,10,110,0.23695304213136373
D02,Monthly_Trolley_Total,11,109,0.1416178494442562
D02,Monthly_Trolley_Total,12,108,0.16889400428717788
D02,Monthly_Ward_Total,0,120,0.22717695429590434
D02,Monthly_Ward_Total,1,119,0.07116383188184146
D02,Monthly_Ward_Total,2,118,0.13675581182362723
D02,Monthly_Ward_Total,3,117,0.14200153004835192
D02,Monthly_Ward_Total,4,116,0.16009739860208466
D02,Monthly_Ward_Total,5,115,0.18305292845015264
D02,Monthly_Ward_Total,6,114,0.27579691516200266
D02,Monthly_Ward_Total,7,113,0.23002303585450515
D02,Monthly_Ward_Total,8,112,0.36088387540568395
D02,Monthly_Ward_Total,9,111,0.35760772699306015
D02,Monthly_Ward_Total,10,110,0.37906178768335086
D02,Monthly_Ward_Total,11,109,0.2889229124643018
D02,Monthly_Ward_Total,12,108,0.3345301262957441
D03,Monthly_Total_Pressure,0,120,-0.015704298402203016
D03,Monthly_Total_Pressure,1,119,-0.08092696994418228
D03,Monthly_Total_Pressure,2,118,-0.11224458428678306
D03,Monthly_Total_Pressure,3,117,-0.1365656522541847
D03,Monthly_Total_Pressure,4,116,-0.13557438801185454
D03,Monthly_Total_Pressure,5,115,-0.06592887369080633
D03,Monthly_Total_Pressure,6,114,-0.0240161297654534
D03,Monthly_Total_Pressure,7,113,-0.02484073363783172
D03,Monthly_Total_Pressure,8,112,-0.01088207239880773
D03,Monthly_Total_Pressure,9,111,-0.06415049721816932
D03,Monthly_Total_Pressure,10,110,-0.09539281142508399
D03,Monthly_Total_Pressure,11,109,-0.16058656176174144
D03,Monthly_Total_Pressure,12,108,-0.15317074642052592
D03,Monthly_Trolley_Total,0,120,-0.11244338708670067
D03,Monthly_Trolley_Total,1,119,-0.17932463302875337
D03,Monthly_Trolley_Total,2,118,-0.21154110699690196
D03,Monthly_Trolley_Total,3,117,-0.24252858618247847
D03,Monthly_Trolley_Total,4,116,-0.23883994326535804
D03,Monthly_Trolley_Total,5,115,-0.16740068675838965
D03,Monthly_Trolley_Total,6,114,-0.11961900604337604
D03,Monthly_Trolley_Total,7,113,-0.1138347269921038
D03,Monthly_Trolley_Total,8,112,-0.11778438775498502
D03,Monthly_Trolley_Total,9,111,-0.17268532555941274
D03,Monthly_Trolley_Total,10,110,-0.20200993644253815
D03,Monthly_Trolley_Total,11,109,-0.2674057743487751
D03,Monthly_Trolley_Total,12,108,-0.2628431780804933
D03,Monthly_Ward_Total,0,120,0.18534366793856125
D03,Monthly_Ward_Total,1,119,0.13688654510432496
D03,Monthly_Ward_Total,2,118,0.1138388086267331
D03,Monthly_Ward_Total,3,117,0.10805749495817527
D03,Monthly_Ward_Total,4,116,0.10341870020792429
D03,Monthly_Ward_Total,5,115,0.1551841256200492
D03,Monthly_Ward_Total,6,114,0.17612241503340792
D03,Monthly_Ward_Total,7,113,0.16161865119342927
D03,Monthly_Ward_Total,8,112,0.20952327882526597
D03,Monthly_Ward_Total,9,111,0.17104787300546767
D03,Monthly_Ward_Total,10,110,0.14280272662016552
D03,Monthly_Ward_Total,11,109,0.09155018462534746
D03,Monthly_Ward_Total,12,108,0.10341710768335467
D05,Monthly_Total_Pressure,0,120,0.29866705668234356
D05,Monthly_Total_Pressure,1,119,0.1773078648969605
D05,Monthly_Total_Pressure,2,118,0.26287697888028755
D05,Monthly_Total_Pressure,3,117,0.2858931176794889
D05,Monthly_Total_Pressure,4,116,0.30233499969698785
D05,Monthly_Total_Pressure,5,115,0.3164953198623342
D05,Monthly_Total_Pressure,6,114,0.36003009102344385
D05,Monthly_Total_Pressure,7,113,0.282646187149766
D05,Monthly_Total_Pressure,8,112,0.33861886787748907
D05,Monthly_Total_Pressure,9,111,0.30544011655522185
D05,Monthly_Total_Pressure,10,110,0.300939419691652
D05,Monthly_Total_Pressure,11,109,0.2472632713406088
D05,Monthly_Total_Pressure,12,108,0.28810839529665483
D05,Monthly_Trolley_Total,0,120,0.328473822432537
D05,Monthly_Trolley_Total,1,119,0.20556904578909435
D05,Monthly_Trolley_Total,2,118,0.28487555526847513
D05,Monthly_Trolley_Total,3,117,0.30195397018897757
D05,Monthly_Trolley_Total,4,116,0.31620487020355664
D05,Monthly_Trolley_Total,5,115,0.3260636877788931
D05,Monthly_Trolley_Total,6,114,0.3593055665500363
D05,Monthly_Trolley_Total,7,113,0.2764767447547821
D05,Monthly_Trolley_Total,8,112,0.32062359416978126
D05,Monthly_Trolley_Total,9,111,0.2789281055296617
D05,Monthly_Trolley_Total,10,110,0.26848718807617994
D05,Monthly_Trolley_Total,11,109,0.21804980527098838
D05,Monthly_Trolley_Total,12,108,0.2519906425254325
D05,Monthly_Ward_Total,0,120,0.17429563824296562
D05,Monthly_Ward_Total,1,119,0.0825471184902783
D05,Monthly_Ward_Total,2,118,0.16318812878494685
D05,Monthly_Ward_Total,3,117,0.1935671518723921
D05,Monthly_Ward_Total,4,116,0.21107990785958294
D05,Monthly_Ward_Total,5,115,0.2307480489372293
D05,Monthly_Ward_Total,6,114,0.28566086313637046
D05,Monthly_Ward_Total,7,113,0.23562733298976768
D05,Monthly_Ward_Total,8,112,0.3033929356931834
D05,Monthly_Ward_Total,9,111,0.2945795766095608
D05,Monthly_Ward_Total,10,110,0.30323929544325096
D05,Monthly_Ward_Total,11,109,0.25456905259173906
D05,Monthly_Ward_Total,12,108,0.30093656258396295
D06,Monthly_Total_Pressure,0,120,0.15676964943151842
D06,Monthly_Total_Pressure,1,119,0.06440394212297736
D06,Monthly_Total_Pressure,2,118,0.14667027400401916
D06,Monthly_Total_Pressure,3,117,0.18743555662824093
D06,Monthly_Total_Pressure,4,116,0.19292833938432263
D06,Monthly_Total_Pressure,5,115,0.17108733542661606
D06,Monthly_Total_Pressure,6,114,0.18462488826410592
D06,Monthly_Total_Pressure,7,113,0.09218337876163589
D06,Monthly_Total_Pressure,8,112,0.09535563284104565
D06,Monthly_Total_Pressure,9,111,0.01820511647581562
D06,Monthly_Total_Pressure,10,110,-0.06387441550049887
D06,Monthly_Total_Pressure,11,109,-0.16116244199903457
D06,Monthly_Total_Pressure,12,108,-0.14293922016405974
D06,Monthly_Trolley_Total,0,120,0.20297028235857048
D06,Monthly_Trolley_Total,1,119,0.09590595277014359
D06,Monthly_Trolley_Total,2,118,0.16903855593571873
D06,Monthly_Trolley_Total,3,117,0.19896100225944374
D06,Monthly_Trolley_Total,4,116,0.18760856949746535
D06,Monthly_Trolley_Total,5,115,0.15578233647062273
D06,Monthly_Trolley_Total,6,114,0.15675260375771755
D06,Monthly_Trolley_Total,7,113,0.05759233144156297
D06,Monthly_Trolley_Total,8,112,0.05017611697641498
D06,Monthly_Trolley_Total,9,111,-0.03627720672494445
D06,Monthly_Trolley_Total,10,110,-0.12667478705143304
D06,Monthly_Trolley_Total,11,109,-0.22265276818105564
D06,Monthly_Trolley_Total,12,108,-0.20946516168063725
D06,Monthly_Ward_Total,0,120,0.029040019922705346
D06,Monthly_Ward_Total,1,119,-0.013375089329111276
D06,Monthly_Ward_Total,2,118,0.07044428833206924
D06,Monthly_Ward_Total,3,117,0.12487400149243001
D06,Monthly_Ward_Total,4,116,0.16361814945464281
D06,Monthly_Ward_Total,5,115,0.16657365247384145
D06,Monthly_Ward_Total,6,114,0.20260371845761813
D06,Monthly_Ward_Total,7,113,0.1431905510623498
D06,Monthly_Ward_Total,8,112,0.16726925779742635
D06,Monthly_Ward_Total,9,111,0.12554636451454892
D06,Monthly_Ward_Total,10,110,0.07806428761939635
D06,Monthly_Ward_Total,11,109,-0.001470445109976027
D06,Monthly_Ward_Total,12,108,0.023294829620547377
D07,Monthly_Total_Pressure,0,120,-0.12731663587091965
D07,Monthly_Total_Pressure,1,119,-0.3645997774786412
D07,Monthly_Total_Pressure,2,118,-0.24732728684906397
D07,Monthly_Total_Pressure,3,117,-0.21728892007397482
D07,Monthly_Total_Pressure,4,116,-0.16821066489603145
D07,Monthly_Total_Pressure,5,115,-0.13862841572612816
D07,Monthly_Total_Pressure,6,114,-0.04113431221315194
D07,Monthly_Total_Pressure,7,113,-0.11906628365974714
D07,Monthly_Total_Pressure,8,112,-0.027331461739974257
D07,Monthly_Total_Pressure,9,111,-0.05812452046552998
D07,Monthly_Total_Pressure,10,110,-0.06162102501589434
D07,Monthly_Total_Pressure,11,109,-0.15244526106484116
D07,Monthly_Total_Pressure,12,108,-0.13388990935983022
D07,Monthly_Trolley_Total,0,120,-0.14692205979582945
D07,Monthly_Trolley_Total,1,119,-0.3838530493918322
D07,Monthly_Trolley_Total,2,118,-0.265812807663929
D07,Monthly_Trolley_Total,3,117,-0.23582911499779274
D07,Monthly_Trolley_Total,4,116,-0.1800604779179263
D07,Monthly_Trolley_Total,5,115,-0.14060178686707273
D07,Monthly_Trolley_Total,6,114,-0.04152288212350924
D07,Monthly_Trolley_Total,7,113,-0.11345335873697016
D07,Monthly_Trolley_Total,8,112,-0.027744939219870368
D07,Monthly_Trolley_Total,9,111,-0.05669200622927615
D07,Monthly_Trolley_Total,10,110,-0.06309223239844546
D07,Monthly_Trolley_Total,11,109,-0.14956769588703062
D07,Monthly_Trolley_Total,12,108,-0.13896976218919044
D07,Monthly_Ward_Total,0,120,-0.06019869806031405
D07,Monthly_Ward_Total,1,119,-0.2490838240614969
D07,Monthly_Ward_Total,2,118,-0.1580501148372858
D07,Monthly_Ward_Total,3,117,-0.13419735410778186
D07,Monthly_Ward_Total,4,116,-0.1090033824076876
D07,Monthly_Ward_Total,5,115,-0.10560125118732695
D07,Monthly_Ward_Total,6,114,-0.03167565366463757
D07,Monthly_Ward_Total,7,113,-0.10539691489378866
D07,Monthly_Ward_Total,8,112,-0.020681441151865647
D07,Monthly_Ward_Total,9,111,-0.04868330512870546
D07,Monthly_Ward_Total,10,110,-0.04550432456772362
D07,Monthly_Ward_Total,11,109,-0.1260453576313047
D07,Monthly_Ward_Total,12,108,-0.09516220904699328
D10,Monthly_Total_Pressure,0,120,0.16525127197910375
D10,Monthly_Total_Pressure,1,119,0.003972488533365828
D10,Monthly_Total_Pressure,2,118,0.053500815500408805
D10,Monthly_Total_Pressure,3,117,-0.013473296679011737
D10,Monthly_Total_Pressure,4,116,-0.039641290120643644
D10,Monthly_Total_Pressure,5,115,-0.06314389969946323
D10,Monthly_Total_Pressure,6,114,-0.01630302449674465
D10,Monthly_Total_Pressure,7,113,-0.08759099725376714
D10,Monthly_Total_Pressure,8,112,0.01252328697036894
D10,Monthly_Total_Pressure,9,111,0.04908895752960129
D10,Monthly_Total_Pressure,10,110,0.10289094692547965
D10,Monthly_Total_Pressure,11,109,0.1141707433088346
D10,Monthly_Total_Pressure,12,108,0.21761093218436423
D10,Monthly_Trolley_Total,0,120,0.08036262706332319
D10,Monthly_Trolley_Total,1,119,-0.08131080313122249
D10,Monthly_Trolley_Total,2,118,-0.03200544401041541
D10,Monthly_Trolley_Total,3,117,-0.10344446781266338
D10,Monthly_Trolley_Total,4,116,-0.1272974733259567
D10,Monthly_Trolley_Total,5,115,-0.14133879265190805
D10,Monthly_Trolley_Total,6,114,-0.08731732851240968
D10,Monthly_Trolley_Total,7,113,-0.14469385428446882
D10,Monthly_Trolley_Total,8,112,-0.05110880769692925
D10,Monthly_Trolley_Total,9,111,-0.011691258426526812
D10,Monthly_Trolley_Total,10,110,0.043974970569343026
D10,Monthly_Trolley_Total,11,109,0.0656838488122288
D10,Monthly_Trolley_Total,12,108,0.1652518679898614
D10,Monthly_Ward_Total,0,120,0.3036347194202994
D10,Monthly_Ward_Total,1,119,0.17726518432938512
D10,Monthly_Ward_Total,2,118,0.21689305704034834
D10,Monthly_Ward_Total,3,117,0.1728814194090294
D10,Monthly_Ward_Total,4,116,0.1475194820863001
D10,Monthly_Ward_Total,5,115,0.1098280597987004
D10,Monthly_Ward_Total,6,114,0.13203725884394024
D10,Monthly_Ward_Total,7,113,0.04715465996414783
D10,Monthly_Ward_Total,8,112,0.13967982997989575
D10,Monthly_Ward_Total,9,111,0.1627158100494424
D10,Monthly_Ward_Total,10,110,0.2014114602984522
D10,Monthly_Ward_Total,11,109,0.18901382001134764
D10,Monthly_Ward_Total,12,108,0.27855949305417915
D11,Monthly_Total_Pressure,0,120,0.33970606287228966
D11,Monthly_Total_Pressure,1,119,0.29636869798599397
D11,Monthly_Total_Pressure,2,118,0.3255011010515731
D11,Monthly_Total_Pressure,3,117,0.3422136497925891
D11,Monthly_Total_Pressure,4,116,0.35888119434766463
D11,Monthly_Total_Pressure,5,115,0.357457092290026
D11,Monthly_Total_Pressure,6,114,0.3690154580552129
D11,Monthly_Total_Pressure,7,113,0.3261415750042308
D11,Monthly_Total_Pressure,8,112,0.33170341379680474
D11,Monthly_Total_Pressure,9,111,0.3064087867671225
D11,Monthly_Total_Pressure,10,110,0.28499273066643943
D11,Monthly_Total_Pressure,11,109,0.2603726484645965
D11,Monthly_Total_Pressure,12,108,0.2602759549704703
D11,Monthly_Trolley_Total,0,120,0.2843658715799198
D11,Monthly_Trolley_Total,1,119,0.2426807327865717
D11,Monthly_Trolley_Total,2,118,0.2716623779259755
D11,Monthly_Trolley_Total,3,117,0.28654450720633595
D11,Monthly_Trolley_Total,4,116,0.3028664432902993
D11,Monthly_Trolley_Total,5,115,0.3016916226876337
D11,Monthly_Trolley_Total,6,114,0.309358765833842
D11,Monthly_Trolley_Total,7,113,0.26497870969260945
D11,Monthly_Trolley_Total,8,112,0.26614730218188215
D11,Monthly_Trolley_Total,9,111,0.2408392376531768
D11,Monthly_Trolley_Total,10,110,0.22004917308587738
D11,Monthly_Trolley_Total,11,109,0.19979126862628802
D11,Monthly_Trolley_Total,12,108,0.19899917518218244
D11,Monthly_Ward_Total,0,120,0.38063563161164227
D11,Monthly_Ward_Total,1,119,0.34403822201638173
D11,Monthly_Ward_Total,2,118,0.36756617904907396
D11,Monthly_Ward_Total,3,117,0.38448878222539873
D11,Monthly_Ward_Total,4,116,0.39848853800847006
D11,Monthly_Ward_Total,5,115,0.3966300123615852
D11,Monthly_Ward_Total,6,114,0.4130052267266961
D11,Monthly_Ward_Total,7,113,0.3819397362246211
D11,Monthly_Ward_Total,8,112,0.3949764364845816
D11,Monthly_Ward_Total,9,111,0.37506991775142334
D11,Monthly_Ward_Total,10,110,0.35709000736089336
D11,Monthly_Ward_Total,11,109,0.32895967178313784
D11,Monthly_Ward_Total,12,108,0.3304192495795566
G01,Monthly_Total_Pressure,0,120,-0.23313407150330978
G01,Monthly_Total_Pressure,1,119,-0.23301909105026197
G01,Monthly_Total_Pressure,2,118,-0.20325843887214892
G01,Monthly_Total_Pressure,3,117,-0.1878015877626736
G01,Monthly_Total_Pressure,4,116,-0.16051058496529952
G01,Monthly_Total_Pressure,5,115,-0.13825052726035358
G01,Monthly_Total_Pressure,6,114,-0.1119590700894016
G01,Monthly_Total_Pressure,7,113,-0.10441678856795841
G01,Monthly_Total_Pressure,8,112,-0.08662755805335187
G01,Monthly_Total_Pressure,9,111,-0.08038368074079415
G01,Monthly_Total_Pressure,10,110,-0.07541521507302679
G01,Monthly_Total_Pressure,11,109,-0.07282609317755322
G01,Monthly_Total_Pressure,12,108,-0.027564290575759116
G01,Monthly_Trolley_Total,0,120,-0.1784852897280372
G01,Monthly_Trolley_Total,1,119,-0.18404934189300887
G01,Monthly_Trolley_Total,2,118,-0.15775018958866563
G01,Monthly_Trolley_Total,3,117,-0.14679616967160455
G01,Monthly_Trolley_Total,4,116,-0.12397187885684288
G01,Monthly_Trolley_Total,5,115,-0.10518205906943276
G01,Monthly_Trolley_Total,6,114,-0.08126511395439437
G01,Monthly_Trolley_Total,7,113,-0.07388349813884817
G01,Monthly_Trolley_Total,8,112,-0.05852646599116568
G01,Monthly_Trolley_Total,9,111,-0.05518470783428002
G01,Monthly_Trolley_Total,10,110,-0.05391333132196338
G01,Monthly_Trolley_Total,11,109,-0.05510370670484554
G01,Monthly_Trolley_Total,12,108,-0.014706106488489898
G01,Monthly_Ward_Total,0,120,-0.2952923987381651
G01,Monthly_Ward_Total,1,119,-0.2842963938257409
G01,Monthly_Ward_Total,2,118,-0.25379415600132943
G01,Monthly_Ward_Total,3,117,-0.23233059796895783
G01,Monthly_Ward_Total,4,116,-0.20166806434830967
G01,Monthly_Ward_Total,5,115,-0.1768985880174781
G01,Monthly_Ward_Total,6,114,-0.1510040886649232
G01,Monthly_Ward_Total,7,113,-0.14458213581159102
G01,Monthly_Ward_Total,8,112,-0.12555340877891472
G01,Monthly_Ward_Total,9,111,-0.11472128326838854
G01,Monthly_Ward_Total,10,110,-0.10331546831410694
G01,Monthly_Ward_Total,11,109,-0.09359821546404075
G01,Monthly_Ward_Total,12,108,-0.048009879236380636
G02,Monthly_Total_Pressure,0,120,0.010969610921997937
G02,Monthly_Total_Pressure,1,119,-0.1264538446117755
G02,Monthly_Total_Pressure,2,118,-0.08381641405978546
G02,Monthly_Total_Pressure,3,117,-0.07433379159906185
G02,Monthly_Total_Pressure,4,116,-0.021035388331636026
G02,Monthly_Total_Pressure,5,115,-0.008403327483546127
G02,Monthly_Total_Pressure,6,114,0.06330811514677637
G02,Monthly_Total_Pressure,7,113,0.032797412148625964
G02,Monthly_Total_Pressure,8,112,0.07873497837041094
G02,Monthly_Total_Pressure,9,111,0.041490209745106046
G02,Monthly_Total_Pressure,10,110,0.03370888998323767
G02,Monthly_Total_Pressure,11,109,0.006065955957947147
G02,Monthly_Total_Pressure,12,108,0.053240385946466504
G02,Monthly_Trolley_Total,0,120,0.09103369675665306
G02,Monthly_Trolley_Total,1,119,-0.04330854290772442
G02,Monthly_Trolley_Total,2,118,-0.00906995697692749
G02,Monthly_Trolley_Total,3,117,-0.008225530328796613
G02,Monthly_Trolley_Total,4,116,0.04453059801775192
G02,Monthly_Trolley_Total,5,115,0.05680148210211768
G02,Monthly_Trolley_Total,6,114,0.12413295477689773
G02,Monthly_Trolley_Total,7,113,0.08362963642741779
G02,Monthly_Trolley_Total,8,112,0.11753091472995339
G02,Monthly_Trolley_Total,9,111,0.0815096119563149
G02,Monthly_Trolley_Total,10,110,0.0727156122181601
G02,Monthly_Trolley_Total,11,109,0.04132332749380627
G02,Monthly_Trolley_Total,12,108,0.08350538075686068
G02,Monthly_Ward_Total,0,120,-0.15499273689342416
G02,Monthly_Ward_Total,1,119,-0.26978106318758904
G02,Monthly_Ward_Total,2,118,-0.218927147942604
G02,Monthly_Ward_Total,3,117,-0.19371340385655225
G02,Monthly_Ward_Total,4,116,-0.1504768253063102
G02,Monthly_Ward_Total,5,115,-0.139869753467037
G02,Monthly_Ward_Total,6,114,-0.0741429921697664
G02,Monthly_Ward_Total,7,113,-0.07762851706922029
G02,Monthly_Ward_Total,8,112,-0.017140346922400122
G02,Monthly_Ward_Total,9,111,-0.049027592811819724
G02,Monthly_Ward_Total,10,110,-0.0531833845976847
G02,Monthly_Ward_Total,11,109,-0.06721786059994429
G02,Monthly_Ward_Total,12,108,-0.019889847136950065
G03,Monthly_Total_Pressure,0,120,0.36786008931075254
G03,Monthly_Total_Pressure,1,119,0.3560539775408748
G03,Monthly_Total_Pressure,2,118,0.4116611521870079
G03,Monthly_Total_Pressure,3,117,0.43924532325877397
G03,Monthly_Total_Pressure,4,116,0.45025766157037805
G03,Monthly_Total_Pressure,5,115,0.46274786364453874
G03,Monthly_Total_Pressure,6,114,0.4834638411190445
G03,Monthly_Total_Pressure,7,113,0.44160593164663464
G03,Monthly_Total_Pressure,8,112,0.4635296206665398
G03,Monthly_Total_Pressure,9,111,0.4407715035249242
G03,Monthly_Total_Pressure,10,110,0.43241524938189696
G03,Monthly_Total_Pressure,11,109,0.3923544442087401
G03,Monthly_Total_Pressure,12,108,0.40898704145314885
G03,Monthly_Trolley_Total,0,120,0.3532829600282856
G03,Monthly_Trolley_Total,1,119,0.34133454243790917
G03,Monthly_Trolley_Total,2,118,0.40031307533798094
G03,Monthly_Trolley_Total,3,117,0.42810237292351183
G03,Monthly_Trolley_Total,4,116,0.43717969172065063
G03,Monthly_Trolley_Total,5,115,0.44470267843671857
G03,Monthly_Trolley_Total,6,114,0.45879156079613936
G03,Monthly_Trolley_Total,7,113,0.41353544718419644
G03,Monthly_Trolley_Total,8,112,0.4286624630265418
G03,Monthly_Trolley_Total,9,111,0.3996403099497415
G03,Monthly_Trolley_Total,10,110,0.38316375637039946
G03,Monthly_Trolley_Total,11,109,0.3424357232340063
G03,Monthly_Trolley_Total,12,108,0.35095941834348277
G03,Monthly_Ward_Total,0,120,0.31949824978900804
G03,Monthly_Ward_Total,1,119,0.31168633550777325
G03,Monthly_Ward_Total,2,118,0.3490353145206878
G03,Monthly_Ward_Total,3,117,0.37046896266863083
G03,Monthly_Ward_Total,4,116,0.38320578807206673
G03,Monthly_Ward_Total,5,115,0.40282968728210905
G03,Monthly_Ward_Total,6,114,0.43195653817848695
G03,Monthly_Ward_Total,7,113,0.4056764529480287
G03,Monthly_Ward_Total,8,112,0.43618747743400804
G03,Monthly_Ward_Total,9,111,0.4309625930080944
G03,Monthly_Ward_Total,10,110,0.4410773940576452
G03,Monthly_Ward_Total,11,109,0.41122349848174866
G03,Monthly_Ward_Total,12,108,0.4410067334696171
G04,Monthly_Total_Pressure,0,120,0.3047698168698462
G04,Monthly_Total_Pressure,1,119,0.2858410892676016
G04,Monthly_Total_Pressure,2,118,0.311792841490418
G04,Monthly_Total_Pressure,3,117,0.31305819685632214
G04,Monthly_Total_Pressure,4,116,0.29292596049592395
G04,Monthly_Total_Pressure,5,115,0.28458851625228665
G04,Monthly_Total_Pressure,6,114,0.2806552749334081
G04,Monthly_Total_Pressure,7,113,0.2392285746454532
G04,Monthly_Total_Pressure,8,112,0.24803748384180743
G04,Monthly_Total_Pressure,9,111,0.23580110019989606
G04,Monthly_Total_Pressure,10,110,0.24874486132485926
G04,Monthly_Total_Pressure,11,109,0.23382137555294621
G04,Monthly_Total_Pressure,12,108,0.24428190623653215
G04,Monthly_Trolley_Total,0,120,0.28170977555834115
G04,Monthly_Trolley_Total,1,119,0.26250511876520993
G04,Monthly_Trolley_Total,2,118,0.2916917821041409
G04,Monthly_Trolley_Total,3,117,0.2942089347475061
G04,Monthly_Trolley_Total,4,116,0.2747748434110676
G04,Monthly_Trolley_Total,5,115,0.26629709165111065
G04,Monthly_Trolley_Total,6,114,0.25937029680681384
G04,Monthly_Trolley_Total,7,113,0.21774856666091885
G04,Monthly_Trolley_Total,8,112,0.22688188446608606
G04,Monthly_Trolley_Total,9,111,0.21400085104525116
G04,Monthly_Trolley_Total,10,110,0.22710685833914837
G04,Monthly_Trolley_Total,11,109,0.21874222515764746
G04,Monthly_Trolley_Total,12,108,0.22781249936558765
G04,Monthly_Ward_Total,0,120,0.28714890716035124
G04,Monthly_Ward_Total,1,119,0.273741327652206
G04,Monthly_Ward_Total,2,118,0.28784685901027635
G04,Monthly_Ward_Total,3,117,0.28629207798011586
G04,Monthly_Ward_Total,4,116,0.2689850934031169
G04,Monthly_Ward_Total,5,115,0.2624369045138921
G04,Monthly_Ward_Total,6,114,0.2649618646495489
G04,Monthly_Ward_Total,7,113,0.23253985571219174
G04,Monthly_Ward_Total,8,112,0.2385027039404574
G04,Monthly_Ward_Total,9,111,0.23013747170291665
G04,Monthly_Ward_Total,10,110,0.24004737062738465
G04,Monthly_Ward_Total,11,109,0.2151092594406503
G04,Monthly_Ward_Total,12,108,0.22622872964237548
H01,Monthly_Total_Pressure,0,120,0.4082036367317243
H01,Monthly_Total_Pressure,1,119,0.25743449219012604
H01,Monthly_Total_Pressure,2,118,0.2920572244351413
H01,Monthly_Total_Pressure,3,117,0.230742952649799
H01,Monthly_Total_Pressure,4,116,0.23522670050136482
H01,Monthly_Total_Pressure,5,115,0.12498840205207339
H01,Monthly_Total_Pressure,6,114,0.13516419873059932
H01,Monthly_Total_Pressure,7,113,0.03595810599696581
H01,Monthly_Total_Pressure,8,112,0.03021939111483004
H01,Monthly_Total_Pressure,9,111,-0.04044821778959843
