variable,pressure_variable,lag_months,n,pearson_corr
BENZO_PATIENTS_N05CD05,Monthly_Ward_Total,0,96,-0.33898179736557704
BENZO_PATIENTS_N05CD05,Monthly_Ward_Total,1,95,-0.3710587913086078
BENZO_PATIENTS_N05CD05,Monthly_Ward_Total,2,94,-0.38884547716852547
BENZO_PATIENTS_N05CD05,Monthly_Ward_Total,3,93,-0.4039145034191404
BENZO_PATIENTS_N05CD05,Monthly_Ward_Total,4,92,-0.4222176974491815
BENZO_PATIENTS_N05CD05,Monthly_Ward_Total,5,91,-0.4296072548772706
BENZO_PATIENTS_N05CD05,Monthly_Ward_Total,6,90,-0.41842836918310444
BENZO_PATIENTS_N05CD05,Monthly_Ward_Total,7,89,-0.4422733160762369
BENZO_PATIENTS_N05CD05,Monthly_Ward_Total,8,88,-0.43491808523213144
BENZO_PATIENTS_N05CD05,Monthly_Ward_Total,9,87,-0.4319684307457381
BENZO_PATIENTS_N05CD05,Monthly_Ward_Total,10,86,-0.4368143884104928
BENZO_PATIENTS_N05CD05,Monthly_Ward_Total,11,85,-0.4711708648231474
BENZO_PATIENTS_N05CD05,Monthly_Ward_Total,12,84,-0.4569835066620077
BENZO_PATIENTS_N05CD07,Monthly_Total_Pressure,0,96,-0.24468738754986513
BENZO_PATIENTS_N05CD07,Monthly_Total_Pressure,1,95,-0.29632442965957273
BENZO_PATIENTS_N05CD07,Monthly_Total_Pressure,2,94,-0.31450402427108326
BENZO_PATIENTS_N05CD07,Monthly_Total_Pressure,3,93,-0.320562217870867
BENZO_PATIENTS_N05CD07,Monthly_Total_Pressure,4,92,-0.335843622505153
BENZO_PATIENTS_N05CD07,Monthly_Total_Pressure,5,91,-0.34587851801861186
BENZO_PATIENTS_N05CD07,Monthly_Total_Pressure,6,90,-0.3256018612671055
BENZO_PATIENTS_N05CD07,Monthly_Total_Pressure,7,89,-0.34160080031341117
BENZO_PATIENTS_N05CD07,Monthly_Total_Pressure,8,88,-0.33128466531734524
BENZO_PATIENTS_N05CD07,Monthly_Total_Pressure,9,87,-0.3180780381085819
BENZO_PATIENTS_N05CD07,Monthly_Total_Pressure,10,86,-0.3243871242290911
BENZO_PATIENTS_N05CD07,Monthly_Total_Pressure,11,85,-0.3503375338946663
BENZO_PATIENTS_N05CD07,Monthly_Total_Pressure,12,84,-0.3405798198423078
BENZO_PATIENTS_N05CD07,Monthly_Trolley_Total,0,96,-0.2527261137855524
BENZO_PATIENTS_N05CD07,Monthly_Trolley_Total,1,95,-0.30757095955329894
BENZO_PATIENTS_N05CD07,Monthly_Trolley_Total,2,94,-0.3243546522904022
BENZO_PATIENTS_N05CD07,Monthly_Trolley_Total,3,93,-0.32455212495390523
BENZO_PATIENTS_N05CD07,Monthly_Trolley_Total,4,92,-0.33135848979076454
BENZO_PATIENTS_N05CD07,Monthly_Trolley_Total,5,91,-0.3359690438425839
BENZO_PATIENTS_N05CD07,Monthly_Trolley_Total,6,90,-0.31364170797756313
BENZO_PATIENTS_N05CD07,Monthly_Trolley_Total,7,89,-0.324524631193972
BENZO_PATIENTS_N05CD07,Monthly_Trolley_Total,8,88,-0.3106002916887529
BENZO_PATIENTS_N05CD07,Monthly_Trolley_Total,9,87,-0.2935247343294995
BENZO_PATIENTS_N05CD07,Monthly_Trolley_Total,10,86,-0.29318111949554043
BENZO_PATIENTS_N05CD07,Monthly_Trolley_Total,11,85,-0.3086992238219011
BENZO_PATIENTS_N05CD07,Monthly_Trolley_Total,12,84,-0.29615292887987055
BENZO_PATIENTS_N05CD07,Monthly_Ward_Total,0,96,-0.17738939531837022
BENZO_PATIENTS_N05CD07,Monthly_Ward_Total,1,95,-0.21098093670296464
BENZO_PATIENTS_N05CD07,Monthly_Ward_Total,2,94,-0.22772476864405064
BENZO_PATIENTS_N05CD07,Monthly_Ward_Total,3,93,-0.24396404681041714
BENZO_PATIENTS_N05CD07,Monthly_Ward_Total,4,92,-0.2733722186223978
BENZO_PATIENTS_N05CD07,Monthly_Ward_Total,5,91,-0.29260233032332117
BENZO_PATIENTS_N05CD07,Monthly_Ward_Total,6,90,-0.2810918215236369
BENZO_PATIENTS_N05CD07,Monthly_Ward_Total,7,89,-0.30500219953700713
BENZO_PATIENTS_N05CD07,Monthly_Ward_Total,8,88,-0.30467201654517123
BENZO_PATIENTS_N05CD07,Monthly_Ward_Total,9,87,-0.30251033714782205
BENZO_PATIENTS_N05CD07,Monthly_Ward_Total,10,86,-0.3215806512256119
BENZO_PATIENTS_N05CD07,Monthly_Ward_Total,11,85,-0.36412131893897703
BENZO_PATIENTS_N05CD07,Monthly_Ward_Total,12,84,-0.36230145992161233
BENZO_PATIENTS_N05CD08,Monthly_Total_Pressure,0,96,-0.1279222630835195
BENZO_PATIENTS_N05CD08,Monthly_Total_Pressure,1,95,-0.19935371855053283
BENZO_PATIENTS_N05CD08,Monthly_Total_Pressure,2,94,-0.16947307289491895
BENZO_PATIENTS_N05CD08,Monthly_Total_Pressure,3,93,-0.18450876955409676
BENZO_PATIENTS_N05CD08,Monthly_Total_Pressure,4,92,-0.17554418071315528
BENZO_PATIENTS_N05CD08,Monthly_Total_Pressure,5,91,-0.16082778588537222
BENZO_PATIENTS_N05CD08,Monthly_Total_Pressure,6,90,-0.12979385564694723
BENZO_PATIENTS_N05CD08,Monthly_Total_Pressure,7,89,-0.1458853603678474
BENZO_PATIENTS_N05CD08,Monthly_Total_Pressure,8,88,-0.09363592582777712
BENZO_PATIENTS_N05CD08,Monthly_Total_Pressure,9,87,-0.08316345421143671
BENZO_PATIENTS_N05CD08,Monthly_Total_Pressure,10,86,-0.07046364544007949
BENZO_PATIENTS_N05CD08,Monthly_Total_Pressure,11,85,-0.07599470964701986
BENZO_PATIENTS_N05CD08,Monthly_Total_Pressure,12,84,-0.00037316813366304537
BENZO_PATIENTS_N05CD08,Monthly_Trolley_Total,0,96,-0.1307685992766377
BENZO_PATIENTS_N05CD08,Monthly_Trolley_Total,1,95,-0.19346105274181563
BENZO_PATIENTS_N05CD08,Monthly_Trolley_Total,2,94,-0.1517738458855699
BENZO_PATIENTS_N05CD08,Monthly_Trolley_Total,3,93,-0.15907694849693685
BENZO_PATIENTS_N05CD08,Monthly_Trolley_Total,4,92,-0.1554970665294655
BENZO_PATIENTS_N05CD08,Monthly_Trolley_Total,5,91,-0.14173160183256342
BENZO_PATIENTS_N05CD08,Monthly_Trolley_Total,6,90,-0.11498773899581281
BENZO_PATIENTS_N05CD08,Monthly_Trolley_Total,7,89,-0.13122147030485642
BENZO_PATIENTS_N05CD08,Monthly_Trolley_Total,8,88,-0.07598639073610645
BENZO_PATIENTS_N05CD08,Monthly_Trolley_Total,9,87,-0.0749317447828428
BENZO_PATIENTS_N05CD08,Monthly_Trolley_Total,10,86,-0.06365285849494287
BENZO_PATIENTS_N05CD08,Monthly_Trolley_Total,11,85,-0.0747657402361137
BENZO_PATIENTS_N05CD08,Monthly_Trolley_Total,12,84,-0.002860326627139539
BENZO_PATIENTS_N05CD08,Monthly_Ward_Total,0,96,-0.09550595342876514
BENZO_PATIENTS_N05CD08,Monthly_Ward_Total,1,95,-0.16928921872913608
BENZO_PATIENTS_N05CD08,Monthly_Ward_Total,2,94,-0.1694333679622636
BENZO_PATIENTS_N05CD08,Monthly_Ward_Total,3,93,-0.19683744799937652
BENZO_PATIENTS_N05CD08,Monthly_Ward_Total,4,92,-0.17898598489610695
BENZO_PATIENTS_N05CD08,Monthly_Ward_Total,5,91,-0.16565210122955915
BENZO_PATIENTS_N05CD08,Monthly_Ward_Total,6,90,-0.13249443817367354
BENZO_PATIENTS_N05CD08,Monthly_Ward_Total,7,89,-0.14521431029410498
BENZO_PATIENTS_N05CD08,Monthly_Ward_Total,8,88,-0.11004808391115257
BENZO_PATIENTS_N05CD08,Monthly_Ward_Total,9,87,-0.0827636687462143
BENZO_PATIENTS_N05CD08,Monthly_Ward_Total,10,86,-0.06991936724803956
BENZO_PATIENTS_N05CD08,Monthly_Ward_Total,11,85,-0.06308094484856044
BENZO_PATIENTS_N05CD08,Monthly_Ward_Total,12,84,0.004754083880196426
BENZO_PATIENTS_N05CF01,Monthly_Total_Pressure,0,96,-0.11530202046330147
BENZO_PATIENTS_N05CF01,Monthly_Total_Pressure,1,95,-0.24363425723145662
BENZO_PATIENTS_N05CF01,Monthly_Total_Pressure,2,94,-0.19656181464788952
BENZO_PATIENTS_N05CF01,Monthly_Total_Pressure,3,93,-0.205420997956943
BENZO_PATIENTS_N05CF01,Monthly_Total_Pressure,4,92,-0.2540562271061203
BENZO_PATIENTS_N05CF01,Monthly_Total_Pressure,5,91,-0.2670922304947126
BENZO_PATIENTS_N05CF01,Monthly_Total_Pressure,6,90,-0.18941568301962386
BENZO_PATIENTS_N05CF01,Monthly_Total_Pressure,7,89,-0.32255036995406233
BENZO_PATIENTS_N05CF01,Monthly_Total_Pressure,8,88,-0.20453486853009223
BENZO_PATIENTS_N05CF01,Monthly_Total_Pressure,9,87,-0.14535812671131884
BENZO_PATIENTS_N05CF01,Monthly_Total_Pressure,10,86,-0.09585197325621575
BENZO_PATIENTS_N05CF01,Monthly_Total_Pressure,11,85,-0.13650205425359813
BENZO_PATIENTS_N05CF01,Monthly_Total_Pressure,12,84,-0.031175410541677863
BENZO_PATIENTS_N05CF01,Monthly_Trolley_Total,0,96,-0.14480773947487513
BENZO_PATIENTS_N05CF01,Monthly_Trolley_Total,1,95,-0.28352371245433716
BENZO_PATIENTS_N05CF01,Monthly_Trolley_Total,2,94,-0.23077411802068726
BENZO_PATIENTS_N05CF01,Monthly_Trolley_Total,3,93,-0.23895425953167415
BENZO_PATIENTS_N05CF01,Monthly_Trolley_Total,4,92,-0.2816555798735473
BENZO_PATIENTS_N05CF01,Monthly_Trolley_Total,5,91,-0.2913137770226647
BENZO_PATIENTS_N05CF01,Monthly_Trolley_Total,6,90,-0.21631422566213432
BENZO_PATIENTS_N05CF01,Monthly_Trolley_Total,7,89,-0.33637861257745943
BENZO_PATIENTS_N05CF01,Monthly_Trolley_Total,8,88,-0.22045610951693986
BENZO_PATIENTS_N05CF01,Monthly_Trolley_Total,9,87,-0.15765626568895405
BENZO_PATIENTS_N05CF01,Monthly_Trolley_Total,10,86,-0.10702251545832647
BENZO_PATIENTS_N05CF01,Monthly_Trolley_Total,11,85,-0.12961390411982168
BENZO_PATIENTS_N05CF01,Monthly_Trolley_Total,12,84,-0.03697031525839789
BENZO_PATIENTS_N05CF01,Monthly_Ward_Total,0,96,-0.031122883591501282
BENZO_PATIENTS_N05CF01,Monthly_Ward_Total,1,95,-0.11119441676411036
BENZO_PATIENTS_N05CF01,Monthly_Ward_Total,2,94,-0.08535155267179112
BENZO_PATIENTS_N05CF01,Monthly_Ward_Total,3,93,-0.09331003079912867
BENZO_PATIENTS_N05CF01,Monthly_Ward_Total,4,92,-0.14360616837486745
BENZO_PATIENTS_N05CF01,Monthly_Ward_Total,5,91,-0.16084013830793653
BENZO_PATIENTS_N05CF01,Monthly_Ward_Total,6,90,-0.09457361405783603
BENZO_PATIENTS_N05CF01,Monthly_Ward_Total,7,89,-0.22720952657394217
BENZO_PATIENTS_N05CF01,Monthly_Ward_Total,8,88,-0.12992418245907889
BENZO_PATIENTS_N05CF01,Monthly_Ward_Total,9,87,-0.09060561871569592
BENZO_PATIENTS_N05CF01,Monthly_Ward_Total,10,86,-0.05363046404724424
BENZO_PATIENTS_N05CF01,Monthly_Ward_Total,11,85,-0.12284603291837015
BENZO_PATIENTS_N05CF01,Monthly_Ward_Total,12,84,-0.013131877184282518
BENZO_PATIENTS_N05CF02,Monthly_Total_Pressure,0,96,-0.3153726574397574
BENZO_PATIENTS_N05CF02,Monthly_Total_Pressure,1,95,-0.40517761900078597
BENZO_PATIENTS_N05CF02,Monthly_Total_Pressure,2,94,-0.3680404259838718
BENZO_PATIENTS_N05CF02,Monthly_Total_Pressure,3,93,-0.3841518376428958
BENZO_PATIENTS_N05CF02,Monthly_Total_Pressure,4,92,-0.3994412278580955
BENZO_PATIENTS_N05CF02,Monthly_Total_Pressure,5,91,-0.4026794500598696
BENZO_PATIENTS_N05CF02,Monthly_Total_Pressure,6,90,-0.33058338455689196
BENZO_PATIENTS_N05CF02,Monthly_Total_Pressure,7,89,-0.42230210650221756
BENZO_PATIENTS_N05CF02,Monthly_Total_Pressure,8,88,-0.30236019752057147
BENZO_PATIENTS_N05CF02,Monthly_Total_Pressure,9,87,-0.22536873701261567
BENZO_PATIENTS_N05CF02,Monthly_Total_Pressure,10,86,-0.14373539971846552
BENZO_PATIENTS_N05CF02,Monthly_Total_Pressure,11,85,-0.171249525973695
BENZO_PATIENTS_N05CF02,Monthly_Total_Pressure,12,84,-0.03897813463437649
BENZO_PATIENTS_N05CF02,Monthly_Trolley_Total,0,96,-0.23837511071274287
BENZO_PATIENTS_N05CF02,Monthly_Trolley_Total,1,95,-0.3325043744350805
BENZO_PATIENTS_N05CF02,Monthly_Trolley_Total,2,94,-0.285780725310795
BENZO_PATIENTS_N05CF02,Monthly_Trolley_Total,3,93,-0.3018958229362455
BENZO_PATIENTS_N05CF02,Monthly_Trolley_Total,4,92,-0.3111373255021454
BENZO_PATIENTS_N05CF02,Monthly_Trolley_Total,5,91,-0.31342863065628657
BENZO_PATIENTS_N05CF02,Monthly_Trolley_Total,6,90,-0.24375528129051297
BENZO_PATIENTS_N05CF02,Monthly_Trolley_Total,7,89,-0.32461116496733
BENZO_PATIENTS_N05CF02,Monthly_Trolley_Total,8,88,-0.20834722071298087
BENZO_PATIENTS_N05CF02,Monthly_Trolley_Total,9,87,-0.13180332396438849
BENZO_PATIENTS_N05CF02,Monthly_Trolley_Total,10,86,-0.055060335322653385
BENZO_PATIENTS_N05CF02,Monthly_Trolley_Total,11,85,-0.06893273276492065
BENZO_PATIENTS_N05CF02,Monthly_Trolley_Total,12,84,0.04565094868365056
BENZO_PATIENTS_N05CF02,Monthly_Ward_Total,0,96,-0.4068543357844365
BENZO_PATIENTS_N05CF02,Monthly_Ward_Total,1,95,-0.46741940299896395
BENZO_PATIENTS_N05CF02,Monthly_Ward_Total,2,94,-0.456947016856974
BENZO_PATIENTS_N05CF02,Monthly_Ward_Total,3,93,-0.46944806411796836
BENZO_PATIENTS_N05CF02,Monthly_Ward_Total,4,92,-0.4943119496506912
BENZO_PATIENTS_N05CF02,Monthly_Ward_Total,5,91,-0.4994075715613776
BENZO_PATIENTS_N05CF02,Monthly_Ward_Total,6,90,-0.4374895123213803
BENZO_PATIENTS_N05CF02,Monthly_Ward_Total,7,89,-0.5324660978250297
BENZO_PATIENTS_N05CF02,Monthly_Ward_Total,8,88,-0.4304261178221204
BENZO_PATIENTS_N05CF02,Monthly_Ward_Total,9,87,-0.3686214319590572
BENZO_PATIENTS_N05CF02,Monthly_Ward_Total,10,86,-0.29442360987606947
BENZO_PATIENTS_N05CF02,Monthly_Ward_Total,11,85,-0.3450381665514506
BENZO_PATIENTS_N05CF02,Monthly_Ward_Total,12,84,-0.20304325571016146
Total_Benzo_Frequency,Monthly_Total_Pressure,0,96,-0.2300442120768478
Total_Benzo_Frequency,Monthly_Total_Pressure,1,95,-0.3445159820315734
Total_Benzo_Frequency,Monthly_Total_Pressure,2,94,-0.2918752801943158
Total_Benzo_Frequency,Monthly_Total_Pressure,3,93,-0.2838834336028515
Total_Benzo_Frequency,Monthly_Total_Pressure,4,92,-0.3383377485466719
Total_Benzo_Frequency,Monthly_Total_Pressure,5,91,-0.34627022327016754
Total_Benzo_Frequency,Monthly_Total_Pressure,6,90,-0.2744842032064663
Total_Benzo_Frequency,Monthly_Total_Pressure,7,89,-0.4168048304017458
Total_Benzo_Frequency,Monthly_Total_Pressure,8,88,-0.33264489995501206
Total_Benzo_Frequency,Monthly_Total_Pressure,9,87,-0.3257921310749582
Total_Benzo_Frequency,Monthly_Total_Pressure,10,86,-0.3203853997909447
Total_Benzo_Frequency,Monthly_Total_Pressure,11,85,-0.3732043560955815
Total_Benzo_Frequency,Monthly_Total_Pressure,12,84,-0.2839279672286305
Total_Benzo_Frequency,Monthly_Trolley_Total,0,96,-0.21210729406558917
Total_Benzo_Frequency,Monthly_Trolley_Total,1,95,-0.3339222097969103
Total_Benzo_Frequency,Monthly_Trolley_Total,2,94,-0.26810270110482687
Total_Benzo_Frequency,Monthly_Trolley_Total,3,93,-0.25967733158476075
Total_Benzo_Frequency,Monthly_Trolley_Total,4,92,-0.3087852104937506
Total_Benzo_Frequency,Monthly_Trolley_Total,5,91,-0.31378729746172174
Total_Benzo_Frequency,Monthly_Trolley_Total,6,90,-0.24512817811924875
Total_Benzo_Frequency,Monthly_Trolley_Total,7,89,-0.3738094481291329
Total_Benzo_Frequency,Monthly_Trolley_Total,8,88,-0.29025223467419037
Total_Benzo_Frequency,Monthly_Trolley_Total,9,87,-0.28168355803447986
Total_Benzo_Frequency,Monthly_Trolley_Total,10,86,-0.2741492109095105
Total_Benzo_Frequency,Monthly_Trolley_Total,11,85,-0.3049014154528043
Total_Benzo_Frequency,Monthly_Trolley_Total,12,84,-0.2281875259064121
Total_Benzo_Frequency,Monthly_Ward_Total,0,96,-0.21878528919861906
Total_Benzo_Frequency,Monthly_Ward_Total,1,95,-0.2933933440957722
Total_Benzo_Frequency,Monthly_Ward_Total,2,94,-0.278180709976979
Total_Benzo_Frequency,Monthly_Ward_Total,3,93,-0.2724892891266194
Total_Benzo_Frequency,Monthly_Ward_Total,4,92,-0.326446158609362
Total_Benzo_Frequency,Monthly_Ward_Total,5,91,-0.339023620467244
Total_Benzo_Frequency,Monthly_Ward_Total,6,90,-0.27621288315983356
Total_Benzo_Frequency,Monthly_Ward_Total,7,89,-0.4171190799736032
Total_Benzo_Frequency,Monthly_Ward_Total,8,88,-0.34977002078613634
Total_Benzo_Frequency,Monthly_Ward_Total,9,87,-0.34825080571806727
Total_Benzo_Frequency,Monthly_Ward_Total,10,86,-0.34890441763348545
Total_Benzo_Frequency,Monthly_Ward_Total,11,85,-0.4366942863908655
Total_Benzo_Frequency,Monthly_Ward_Total,12,84,-0.3400289061554728
Total_Benzo_Patients,Monthly_Total_Pressure,0,96,-0.34715603155555175
Total_Benzo_Patients,Monthly_Total_Pressure,1,95,-0.4157129714636262
Total_Benzo_Patients,Monthly_Total_Pressure,2,94,-0.39305764953244
Total_Benzo_Patients,Monthly_Total_Pressure,3,93,-0.4004257864721828
Total_Benzo_Patients,Monthly_Total_Pressure,4,92,-0.4120227819975228
Total_Benzo_Patients,Monthly_Total_Pressure,5,91,-0.4163051105924402
Total_Benzo_Patients,Monthly_Total_Pressure,6,90,-0.3728904219097108
Total_Benzo_Patients,Monthly_Total_Pressure,7,89,-0.43849732659056845
Total_Benzo_Patients,Monthly_Total_Pressure,8,88,-0.388420951789676
Total_Benzo_Patients,Monthly_Total_Pressure,9,87,-0.3713978859702731
Total_Benzo_Patients,Monthly_Total_Pressure,10,86,-0.36051003896060707
Total_Benzo_Patients,Monthly_Total_Pressure,11,85,-0.3956737360902205
Total_Benzo_Patients,Monthly_Total_Pressure,12,84,-0.3301356142848119
Total_Benzo_Patients,Monthly_Trolley_Total,0,96,-0.308888408337007
Total_Benzo_Patients,Monthly_Trolley_Total,1,95,-0.3775347762694735
Total_Benzo_Patients,Monthly_Trolley_Total,2,94,-0.34732472065084413
Total_Benzo_Patients,Monthly_Trolley_Total,3,93,-0.3514803703855437
Total_Benzo_Patients,Monthly_Trolley_Total,4,92,-0.35761863404951083
Total_Benzo_Patients,Monthly_Trolley_Total,5,91,-0.3579563694978876
Total_Benzo_Patients,Monthly_Trolley_Total,6,90,-0.3128289159345977
Total_Benzo_Patients,Monthly_Trolley_Total,7,89,-0.36860976548225255
Total_Benzo_Patients,Monthly_Trolley_Total,8,88,-0.3159462414919438
Total_Benzo_Patients,Monthly_Trolley_Total,9,87,-0.294315661625253
Total_Benzo_Patients,Monthly_Trolley_Total,10,86,-0.27899703051812696
Total_Benzo_Patients,Monthly_Trolley_Total,11,85,-0.2998918374380901
Total_Benzo_Patients,Monthly_Trolley_Total,12,84,-0.23607984116273237
Total_Benzo_Patients,Monthly_Ward_Total,0,96,-0.3530131608106599
Total_Benzo_Patients,Monthly_Ward_Total,1,95,-0.40563291954993924
Total_Benzo_Patients,Monthly_Ward_Total,2,94,-0.4024760348652663
Total_Benzo_Patients,Monthly_Ward_Total,3,93,-0.4144706645766739
Total_Benzo_Patients,Monthly_Ward_Total,4,92,-0.43509001121086877
Total_Benzo_Patients,Monthly_Ward_Total,5,91,-0.4470105029235426
Total_Benzo_Patients,Monthly_Ward_Total,6,90,-0.4163377037909537
Total_Benzo_Patients,Monthly_Ward_Total,7,89,-0.4888605078992159
Total_Benzo_Patients,Monthly_Ward_Total,8,88,-0.4550030810997715
Total_Benzo_Patients,Monthly_Ward_Total,9,87,-0.4512833045172315
Total_Benzo_Patients,Monthly_Ward_Total,10,86,-0.45245424633596637
Total_Benzo_Patients,Monthly_Ward_Total,11,85,-0.5106101417017339
Total_Benzo_Patients,Monthly_Ward_Total,12,84,-0.454769871314777
